Tf,Tg,Tf_age,Tg_age
YDR259C,YOR179C,Saccharomycetaceae,Saccharomycetaceae
YDR259C,YOR180C,Saccharomycetaceae,Ascomycota
YDR259C,YOR181W,Saccharomycetaceae,Ascomycota
YDR259C,YOR236W,Saccharomycetaceae,Ascomycota
YDR259C,YOR284W,Saccharomycetaceae,Saccharomyces
YDR259C,YOR313C,Saccharomycetaceae,Saccharomyceta
YDR259C,YOR315W,Saccharomycetaceae,Saccharomyceta
YDR259C,YOR318C,Saccharomycetaceae,Saccharomyces
YDR259C,YOR319W,Saccharomycetaceae,Fungi
YDR259C,YOR369C,Saccharomycetaceae,Saccharomyces
YDR259C,YPR013C,Saccharomycetaceae,Saccharomycetaceae
YDR259C,YPR063C,Saccharomycetaceae,Eukaryota
YDR259C,YPR065W,Saccharomycetaceae,Eukaryota
YDR259C,YPR126C,Saccharomycetaceae,Saccharomyces
YDR259C,YPR127W,Saccharomycetaceae,Ascomycota
YDR259C,YPR148C,Saccharomycetaceae,Fungi
YDR259C,YPR149W,Saccharomycetaceae,Ascomycota
YDR259C,YPR202W,Saccharomycetaceae,Saccharomyces
YDR259C,YPR203W,Saccharomycetaceae,Saccharomyces
YDR266C,YDR372C,Eukaryota,Dikarya
YDR266C,YDR373W,Eukaryota,Eukaryota
YDR266C,YER138C,Eukaryota,
YDR266C,YJR088C,Eukaryota,Eukaryota
YDR266C,YJR089W,Eukaryota,Eukaryota
YDR310C,YAL023C,Saccharomycetaceae,Ascomycota
YDR310C,YBR017C,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YBR041W,Saccharomycetaceae,Eukaryota
YDR310C,YBR148W,Saccharomycetaceae,Saccharomyces
YDR310C,YBR179C,Saccharomycetaceae,> Eukaryota
YDR310C,YBR180W,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YCL048W,Saccharomycetaceae,Ascomycota
YDR310C,YCL049C,Saccharomycetaceae,Saccharomyces
YDR310C,YDL186W,Saccharomycetaceae,Ascomycota
YDR310C,YDL188C,Saccharomycetaceae,Ascomycota
YDR310C,YDR042C,Saccharomycetaceae,Saccharomyces
YDR310C,YDR281C,Saccharomycetaceae,Saccharomyces
YDR310C,YDR311W,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YDR322W,Saccharomycetaceae,Saccharomyceta
YDR310C,YDR402C,Saccharomycetaceae,Fungi
YDR310C,YDR403W,Saccharomycetaceae,Fungi
YDR310C,YDR522C,Saccharomycetaceae,Ascomycota
YDR310C,YDR523C,Saccharomycetaceae,> Eukaryota
YDR310C,YDR545W,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YFL010WA,Saccharomycetaceae,
YDR310C,YFL040W,Saccharomycetaceae,Saccharomyceta
YDR310C,YFR023W,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YFR032C,Saccharomycetaceae,Ascomycota
YDR310C,YGL137W,Saccharomycetaceae,> Eukaryota
YDR310C,YGL138C,Saccharomycetaceae,Ascomycota
YDR310C,YGL169W,Saccharomycetaceae,Eukaryota
YDR310C,YGL170C,Saccharomycetaceae,Saccharomyces
YDR310C,YGR059W,Saccharomycetaceae,Ascomycota
YDR310C,YGR255C,Saccharomycetaceae,Ascomycota
YDR310C,YGR256W,Saccharomycetaceae,Dikarya
YDR310C,YGR258C,Saccharomycetaceae,Eukaryota
YDR310C,YGR260W,Saccharomycetaceae,Eukaryota
YDR310C,YHR184W,Saccharomycetaceae,Dikarya
YDR310C,YHR185C,Saccharomycetaceae,Dikarya
YDR310C,YIR027C,Saccharomycetaceae,Saccharomycetaceae
YDR310C,YIR028W,Saccharomycetaceae,Ascomycota
YDR310C,YJL043W,Saccharomycetaceae,Saccharomyces
YDR310C,YJL044C,Saccharomycetaceae,Ascomycota
YDR310C,YJR025C,Saccharomycetaceae,Saccharomyceta
YDR310C,YJR026W,Saccharomycetaceae,
YDR310C,YJR027W,Saccharomycetaceae,
YDR310C,YJR028W,Saccharomycetaceae,
YDR310C,YJR029W,Saccharomycetaceae,
YDR310C,YJR077C,Saccharomycetaceae,Eukaryota
YDR310C,YJR078W,Saccharomycetaceae,Eukaryota
YDR310C,YJR079W,Saccharomycetaceae,Saccharomyces
YDR310C,YKR033C,Saccharomycetaceae,Saccharomyces
YDR310C,YKR035WA,Saccharomycetaceae,
YDR310C,YLR082C,Saccharomycetaceae,Saccharomyces
YDR310C,YLR342WA,Saccharomycetaceae,
YDR310C,YLR343W,Saccharomycetaceae,Ascomycota
YDR310C,YMR272C,Saccharomycetaceae,Eukaryota
YDR310C,YMR272WB,Saccharomycetaceae,
YDR310C,YNL317W,Saccharomycetaceae,Eukaryota
YDR310C,YNL318C,Saccharomycetaceae,Saccharomyceta
YDR310C,YOL102C,Saccharomycetaceae,Dikarya
YDR310C,YOR071C,Saccharomycetaceae,Ascomycota
YDR310C,YOR213C,Saccharomycetaceae,Fungi
YDR310C,YOR254C,Saccharomycetaceae,Ascomycota
YDR310C,YOR255W,Saccharomycetaceae,Ascomycota
YDR310C,YOR313C,Saccharomycetaceae,Saccharomyceta
YDR310C,YOR314W,Saccharomycetaceae,Saccharomyces
YDR310C,YOR315W,Saccharomycetaceae,Saccharomyceta
YDR310C,YOR365C,Saccharomycetaceae,Saccharomyces
YDR310C,YOR367W,Saccharomycetaceae,Saccharomyces
YDR310C,YPL075W,Saccharomycetaceae,> Eukaryota
YDR310C,YPL129W,Saccharomycetaceae,Fungi
YDR310C,YPR054W,Saccharomycetaceae,Saccharomyceta
YDR421W,YBL001C,Saccharomycetaceae,Ascomycota
YDR421W,YCL031C,Saccharomycetaceae,Dikarya
YDR421W,YCL065W,Saccharomycetaceae,Saccharomyces
YDR421W,YCL066W,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YCL067C,Saccharomycetaceae,Saccharomyceta
YDR421W,YDL137W,Saccharomycetaceae,Eukaryota
YDR421W,YDL184C,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YDR375C,Saccharomycetaceae,Eukaryota
YDR421W,YDR376W,Saccharomycetaceae,Eukaryota
YDR421W,YDR377W,Saccharomycetaceae,Eukaryota
YDR421W,YDR378C,Saccharomycetaceae,Ascomycota
YDR421W,YDR379CA,Saccharomycetaceae,
YDR421W,YDR379W,Saccharomycetaceae,Fungi
YDR421W,YDR380W,Saccharomycetaceae,Fungi
YDR421W,YDR381CA,Saccharomycetaceae,
YDR421W,YDR381W,Saccharomycetaceae,Fungi
YDR421W,YDR382W,Saccharomycetaceae,Fungi
YDR421W,YDR523C,Saccharomycetaceae,> Eukaryota
YDR421W,YEL040W,Saccharomycetaceae,Ascomycota
YDR421W,YFL059W,Saccharomycetaceae,> Eukaryota
YDR421W,YFL060C,Saccharomycetaceae,Eukaryota
YDR421W,YHR005C,Saccharomycetaceae,Eukaryota
YDR421W,YHR015W,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YHR094C,Saccharomycetaceae,Saccharomyceta
YDR421W,YHR095W,Saccharomycetaceae,Saccharomyces
YDR421W,YHR135C,Saccharomycetaceae,Saccharomyceta
YDR421W,YHR136C,Saccharomycetaceae,Saccharomyces
YDR421W,YHR137W,Saccharomycetaceae,Saccharomyceta
YDR421W,YHR138C,Saccharomycetaceae,Saccharomyceta
YDR421W,YHR139C,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YHR139CA,Saccharomycetaceae,
YDR421W,YHR140W,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YIL002WA,Saccharomycetaceae,
YDR421W,YJR008W,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YJR080C,Saccharomycetaceae,Eukaryota
YDR421W,YKL051W,Saccharomycetaceae,Saccharomyceta
YDR421W,YKL052C,Saccharomycetaceae,Saccharomyceta
YDR421W,YKL072W,Saccharomycetaceae,Fungi
YDR421W,YLR293C,Saccharomycetaceae,Ascomycota
YDR421W,YMR026C,Saccharomycetaceae,Saccharomyces
YDR421W,YMR027W,Saccharomycetaceae,Saccharomyces
YDR421W,YNL124W,Saccharomycetaceae,Ascomycota
YDR421W,YNL125C,Saccharomycetaceae,Ascomycota
YDR421W,YNL181W,Saccharomycetaceae,Fungi
YDR421W,YNL182C,Saccharomycetaceae,Fungi
YDR421W,YPL030W,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YPL031C,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YPL198W,Saccharomycetaceae,Ascomycota
YDR421W,YPL251W,Saccharomycetaceae,Saccharomyces
YDR421W,YPL253C,Saccharomycetaceae,Saccharomycetaceae
YDR421W,YPR025C,Saccharomycetaceae,Eukaryota
YDR421W,YPR026W,Saccharomycetaceae,Eukaryota
YDR423C,YAL005C,Saccharomycetaceae,Ascomycota
YDR423C,YBL008W,Saccharomycetaceae,Ascomycota
YDR423C,YBL008WA,Saccharomycetaceae,
YDR423C,YBR126C,Saccharomycetaceae,Fungi
YDR423C,YCL026CA,Saccharomycetaceae,
YDR423C,YDL239C,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YDR074W,Saccharomycetaceae,Fungi
YDR423C,YDR132C,Saccharomycetaceae,Ascomycota
YDR423C,YDR135C,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YDR137W,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YDR533C,Saccharomycetaceae,Fungi
YDR423C,YEL044W,Saccharomycetaceae,Ascomycota
YDR423C,YEL045C,Saccharomycetaceae,Saccharomyces
YDR423C,YEL046C,Saccharomycetaceae,Ascomycota
YDR423C,YFL014W,Saccharomycetaceae,Eukaryota
YDR423C,YGR088W,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YGR209C,Saccharomycetaceae,Eukaryota
YDR423C,YGR233C,Saccharomycetaceae,Eukaryota
YDR423C,YGR234W,Saccharomycetaceae,Eukaryota
YDR423C,YHL039W,Saccharomycetaceae,Fungi
YDR423C,YHL040C,Saccharomycetaceae,Saccharomyceta
YDR423C,YHR008C,Saccharomycetaceae,Eukaryota
YDR423C,YHR053C,Saccharomycetaceae,Saccharomyces
YDR423C,YHR055C,Saccharomycetaceae,Saccharomyces
YDR423C,YHR091C,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YJL100W,Saccharomycetaceae,Dikarya
YDR423C,YJL101C,Saccharomycetaceae,Dikarya
YDR423C,YJR044C,Saccharomycetaceae,Eukaryota
YDR423C,YKL039W,Saccharomycetaceae,Eukaryota
YDR423C,YKL040C,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YKL071W,Saccharomycetaceae,Fungi
YDR423C,YKL086W,Saccharomycetaceae,Eukaryota
YDR423C,YKL087C,Saccharomycetaceae,Eukaryota
YDR423C,YKL101W,Saccharomycetaceae,Fungi
YDR423C,YKL103C,Saccharomycetaceae,Ascomycota
YDR423C,YKL154W,Saccharomycetaceae,Saccharomyceta
YDR423C,YKL155C,Saccharomycetaceae,Saccharomyceta
YDR423C,YKR052C,Saccharomycetaceae,Eukaryota
YDR423C,YKR071C,Saccharomycetaceae,Ascomycota
YDR423C,YLL058W,Saccharomycetaceae,Saccharomyces
YDR423C,YLL060C,Saccharomycetaceae,Ascomycota
YDR423C,YLL065W,Saccharomycetaceae,Saccharomyces
YDR423C,YLL066C,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YLR022C,Saccharomycetaceae,Eukaryota
YDR423C,YLR043C,Saccharomycetaceae,Eukaryota
YDR423C,YLR108C,Saccharomycetaceae,Ascomycota
YDR423C,YLR109W,Saccharomycetaceae,Ascomycota
YDR423C,YLR397C,Saccharomycetaceae,> Eukaryota
YDR423C,YLR456W,Saccharomycetaceae,Ascomycota
YDR423C,YML100W,Saccharomycetaceae,Fungi
YDR423C,YML116W,Saccharomycetaceae,Saccharomycetaceae
YDR423C,YMR038C,Saccharomycetaceae,Saccharomyceta
YDR423C,YMR261C,Saccharomycetaceae,Fungi
YDR423C,YOL052CA,Saccharomycetaceae,
YDR423C,YOL117W,Saccharomycetaceae,Ascomycota
YDR423C,YOL119C,Saccharomycetaceae,Ascomycota
YDR423C,YOR173W,Saccharomycetaceae,Fungi
YDR423C,YOR202W,Saccharomycetaceae,Saccharomyces
YDR423C,YOR208W,Saccharomycetaceae,Saccharomyceta
YDR423C,YPR048W,Saccharomycetaceae,Eukaryota
YDR451C,YAR007C,Saccharomyces,Ascomycota
YDR451C,YAR008W,Saccharomyces,Ascomycota
YDR451C,YAR009C,Saccharomyces,
YDR451C,YAR018C,Saccharomyces,> Eukaryota
YDR451C,YBL071C,Saccharomyces,Saccharomyces
YDR451C,YBL075C,Saccharomyces,Saccharomyces
YDR451C,YBL090W,Saccharomyces,Saccharomyceta
YDR451C,YBL091C,Saccharomyces,Saccharomyceta
YDR451C,YBL098W,Saccharomyces,Opisthokonta
YDR451C,YBL108W,Saccharomyces,Saccharomyces
YDR451C,YBR048W,Saccharomyces,Ascomycota
YDR451C,YBR236C,Saccharomyces,Ascomycota
YDR451C,YBR237W,Saccharomyces,Fungi
YDR451C,YBR294W,Saccharomyces,Fungi
YDR451C,YCR028C,Saccharomyces,Saccharomyceta
YDR451C,YCR077C,Saccharomyces,Ascomycota
YDR451C,YCR079W,Saccharomyces,Ascomycota
YDR451C,YCR096C,Saccharomyces,Saccharomyceta
YDR451C,YCR097WA,Saccharomyces,
YDR451C,YDL141W,Saccharomyces,> Eukaryota
YDR451C,YDL142C,Saccharomyces,> Eukaryota
YDR451C,YDL146W,Saccharomyces,Saccharomycetaceae
YDR451C,YDL156W,Saccharomyces,Fungi
YDR451C,YDL157C,Saccharomyces,Fungi
YDR451C,YDL167C,Saccharomyces,Dikarya
YDR451C,YDL230W,Saccharomyces,Dikarya
YDR451C,YDL231C,Saccharomyces,Saccharomycetaceae
YDR451C,YDR035W,Saccharomyces,Ascomycota
YDR451C,YDR061W,Saccharomyces,Saccharomyces
YDR451C,YDR122W,Saccharomyces,Opisthokonta
YDR451C,YDR138W,Saccharomyces,Saccharomycetaceae
YDR451C,YDR161W,Saccharomyces,Eukaryota
YDR451C,YDR169C,Saccharomyces,Eukaryota
YDR451C,YDR190C,Saccharomyces,> Eukaryota
YDR451C,YDR191W,Saccharomyces,Opisthokonta
YDR451C,YDR215C,Saccharomyces,Saccharomyces
YDR451C,YDR216W,Saccharomyces,Saccharomyceta
YDR451C,YDR246W,Saccharomyces,Ascomycota
YDR451C,YDR279W,Saccharomyces,Saccharomyceta
YDR451C,YDR286C,Saccharomyces,Saccharomyceta
YDR451C,YDR287W,Saccharomyces,Ascomycota
YDR451C,YDR445C,Saccharomyces,Saccharomyces
YDR451C,YDR446W,Saccharomyces,Ascomycota
YDR451C,YER041W,Saccharomyces,Fungi
YDR451C,YER068W,Saccharomyces,Saccharomyceta
YDR451C,YER076C,Saccharomyces,Dikarya
YDR451C,YER087W,Saccharomyces,Fungi
YDR451C,YER139C,Saccharomyces,Saccharomyceta
YDR451C,YER140W,Saccharomyces,Saccharomyceta
YDR451C,YFL007W,Saccharomyces,> Eukaryota
YDR451C,YFR008W,Saccharomyces,Saccharomyceta
YDR451C,YFR047C,Saccharomyces,Ascomycota
YDR451C,YFR048W,Saccharomyces,Fungi
YDR451C,YGL100W,Saccharomyces,> Eukaryota
YDR451C,YGL114W,Saccharomyces,Eukaryota
YDR451C,YGL151W,Saccharomyces,Dikarya
YDR451C,YGL152C,Saccharomyces,Saccharomyces
YDR451C,YGL159W,Saccharomyces,Saccharomyceta
YDR451C,YGL252C,Saccharomyces,Ascomycota
YDR451C,YGL256W,Saccharomyces,Saccharomyces
YDR451C,YGL257C,Saccharomyces,Saccharomyces
YDR451C,YGR108W,Saccharomyces,Dikarya
YDR451C,YGR119C,Saccharomyces,Ascomycota
YDR451C,YGR277C,Saccharomyces,Fungi
YDR451C,YGR278W,Saccharomyces,Ascomycota
YDR451C,YGR283C,Saccharomyces,Saccharomyces
YDR451C,YHL039W,Saccharomyces,Fungi
YDR451C,YHL040C,Saccharomyces,Saccharomyceta
YDR451C,YHR058C,Saccharomyces,Eukaryota
YDR451C,YHR059W,Saccharomyces,Eukaryota
YDR451C,YHR060W,Saccharomyces,Eukaryota
YDR451C,YHR077C,Saccharomyces,Eukaryota
YDR451C,YHR078W,Saccharomyces,Eukaryota
YDR451C,YHR110W,Saccharomyces,Ascomycota
YDR451C,YHR132C,Saccharomyces,Saccharomyceta
YDR451C,YHR160C,Saccharomyces,Saccharomyces
YDR451C,YIL030C,Saccharomyces,Saccharomyceta
YDR451C,YIL048W,Saccharomyces,Ascomycota
YDR451C,YIL088C,Saccharomyces,Fungi
YDR451C,YIL159W,Saccharomyces,Saccharomyceta
YDR451C,YIL160C,Saccharomyces,Saccharomyces
YDR451C,YJL112W,Saccharomyces,Saccharomycetaceae
YDR451C,YJL115W,Saccharomyces,Ascomycota
YDR451C,YJL116C,Saccharomyces,Ascomycota
YDR451C,YJL124C,Saccharomyces,Eukaryota
YDR451C,YJL213W,Saccharomyces,Saccharomyces
YDR451C,YJR015W,Saccharomyces,Saccharomyceta
YDR451C,YJR094C,Saccharomyces,Ascomycota
YDR451C,YJR124C,Saccharomyces,Ascomycota
YDR451C,YJR149W,Saccharomyces,Ascomycota
YDR451C,YKL165C,Saccharomyces,Saccharomyceta
YDR451C,YKL177W,Saccharomyces,Saccharomyces
YDR451C,YKL179C,Saccharomyces,Ascomycota
YDR451C,YKL208W,Saccharomyces,> Eukaryota
YDR451C,YKL209C,Saccharomyces,> Eukaryota
YDR451C,YLL002W,Saccharomyces,> Eukaryota
YDR451C,YLL065W,Saccharomyces,Saccharomyces
YDR451C,YLL066C,Saccharomyces,Saccharomycetaceae
YDR451C,YLL067C,Saccharomyces,Saccharomycetaceae
YDR451C,YLR035CA,Saccharomyces,
YDR451C,YLR089C,Saccharomyces,Ascomycota
YDR451C,YLR090W,Saccharomyces,Saccharomycetaceae
YDR451C,YLR093C,Saccharomyces,Fungi
YDR451C,YLR199C,Saccharomyces,> Eukaryota
YDR451C,YLR200W,Saccharomyces,> Eukaryota
YDR451C,YLR222C,Saccharomyces,> Eukaryota
YDR451C,YLR242C,Saccharomyces,Fungi
YDR451C,YLR243W,Saccharomyces,Ascomycota
YDR451C,YLR311C,Saccharomyces,Saccharomyces
YDR451C,YLR312C,Saccharomyces,Saccharomyceta
YDR451C,YLR312WA,Saccharomyces,
YDR451C,YLR330W,Saccharomyces,Eukaryota
YDR451C,YLR413W,Saccharomyces,Saccharomycetaceae
YDR451C,YMR231W,Saccharomyces,Ascomycota
YDR451C,YMR270C,Saccharomyces,Eukaryota
YDR451C,YMR289W,Saccharomyces,Fungi
YDR451C,YNL082W,Saccharomyces,Eukaryota
YDR451C,YNL338W,Saccharomyces,Saccharomyces
YDR451C,YNL339C,Saccharomyces,Saccharomycetaceae
YDR451C,YNR028W,Saccharomyces,Saccharomyceta
YDR451C,YNR031C,Saccharomyces,> Eukaryota
YDR451C,YNR032W,Saccharomyces,Saccharomyceta
YDR451C,YOL032W,Saccharomyces,> Eukaryota
YDR451C,YOL039W,Saccharomyces,Fungi
YDR451C,YOL040C,Saccharomyces,Saccharomyceta
YDR451C,YOL064C,Saccharomyces,> Eukaryota
YDR451C,YOR297C,Saccharomyces,Ascomycota
YDR451C,YOR298W,Saccharomyces,Ascomycota
YDR451C,YPL027W,Saccharomyces,Saccharomyces
YDR451C,YPL066W,Saccharomyces,Ascomycota
YDR451C,YPL067C,Saccharomyces,Ascomycota
YDR451C,YPL093W,Saccharomyces,Saccharomyces
YDR451C,YPL094C,Saccharomyces,Saccharomyces
YDR451C,YPL159C,Saccharomyces,Eukaryota
YDR451C,YPL172C,Saccharomyces,Saccharomyceta
YDR451C,YPL196W,Saccharomyces,Ascomycota
YDR451C,YPL197C,Saccharomyces,Ascomycota
YDR451C,YPL208W,Saccharomyces,Fungi
YDR451C,YPL209C,Saccharomyces,Fungi
YDR451C,YPL242C,Saccharomyces,Ascomycota
YDR451C,YPL267W,Saccharomyces,Ascomycota
YDR451C,YPL268W,Saccharomyces,Ascomycota
YDR451C,YPL269W,Saccharomyces,Ascomycota
YDR451C,YPL273W,Saccharomyces,Opisthokonta
YDR451C,YPR019W,Saccharomyces,Ascomycota
YDR451C,YPR036W,Saccharomyces,Eukaryota
YDR451C,YPR057W,Saccharomyces,Saccharomyceta
YDR451C,YPR074C,Saccharomyces,Ascomycota
YDR451C,YPR093C,Saccharomyces,Ascomycota
YDR451C,YPR094W,Saccharomyces,Ascomycota
YDR463W,YBL104C,Saccharomyceta,Fungi
YDR463W,YBR043C,Saccharomyceta,Saccharomyces
YDR463W,YBR068C,Saccharomyceta,Saccharomyceta
YDR463W,YBR167C,Saccharomyceta,> Eukaryota
YDR463W,YBR168W,Saccharomyceta,> Eukaryota
YDR463W,YBR248C,Saccharomyceta,Ascomycota
YDR463W,YCL012W,Saccharomyceta,
YDR463W,YCL014W,Saccharomyceta,Eukaryota
YDR463W,YCL018W,Saccharomyceta,Eukaryota
YDR463W,YCL024W,Saccharomyceta,Eukaryota
YDR463W,YCL025C,Saccharomyceta,Saccharomyceta
YDR463W,YCR018CA,Saccharomyceta,
YDR463W,YCR019W,Saccharomyceta,Eukaryota
YDR463W,YCR095C,Saccharomyceta,Dikarya
YDR463W,YCR096C,Saccharomyceta,Saccharomyceta
YDR463W,YDL152W,Saccharomyceta,Saccharomyces
YDR463W,YDL181W,Saccharomyceta,Ascomycota
YDR463W,YDL182W,Saccharomyceta,Fungi
YDR463W,YDR003W,Saccharomyceta,Saccharomyceta
YDR463W,YDR042C,Saccharomyceta,Saccharomyces
YDR463W,YDR046C,Saccharomyceta,Saccharomyceta
YDR463W,YDR047W,Saccharomyceta,Saccharomyceta
YDR463W,YDR048C,Saccharomyceta,Saccharomyces
YDR463W,YDR067C,Saccharomyceta,Eukaryota
YDR463W,YDR068W,Saccharomyceta,Eukaryota
YDR463W,YDR078C,Saccharomyceta,Saccharomyceta
YDR463W,YDR079W,Saccharomyceta,Saccharomyceta
YDR463W,YDR084C,Saccharomyceta,Saccharomyceta
YDR463W,YDR098CA,Saccharomyceta,
YDR463W,YDR098CB,Saccharomyceta,
YDR463W,YDR102C,Saccharomyceta,Saccharomyces
YDR463W,YDR103W,Saccharomyceta,Eukaryota
YDR463W,YDR179C,Saccharomyceta,Ascomycota
YDR463W,YDR179WA,Saccharomyceta,
YDR463W,YDR473C,Saccharomyceta,> Eukaryota
YDR463W,YDR494W,Saccharomyceta,Dikarya
YDR463W,YDR508C,Saccharomyceta,Saccharomyceta
YDR463W,YDR510W,Saccharomyceta,Saccharomyceta
YDR463W,YEL044W,Saccharomyceta,Ascomycota
YDR463W,YEL045C,Saccharomyceta,Saccharomyces
YDR463W,YEL046C,Saccharomyceta,Ascomycota
YDR463W,YER013W,Saccharomyceta,Saccharomycetaceae
YDR463W,YGL001C,Saccharomyceta,Ascomycota
YDR463W,YGR055W,Saccharomyceta,Ascomycota
YDR463W,YGR071C,Saccharomyceta,Saccharomycetaceae
YDR463W,YGR072W,Saccharomyceta,Saccharomycetaceae
YDR463W,YGR218W,Saccharomyceta,Ascomycota
YDR463W,YGR283C,Saccharomyceta,Saccharomyces
YDR463W,YHR156C,Saccharomyceta,Ascomycota
YDR463W,YHR157W,Saccharomyceta,Saccharomyces
YDR463W,YIL002WA,Saccharomyceta,
YDR463W,YIR034C,Saccharomyceta,Opisthokonta
YDR463W,YJL085W,Saccharomyceta,Ascomycota
YDR463W,YJL139C,Saccharomyceta,Saccharomyceta
YDR463W,YJR011C,Saccharomyceta,Fungi
YDR463W,YKL161C,Saccharomyceta,Saccharomycetaceae
YDR463W,YKR004C,Saccharomyceta,Eukaryota
YDR463W,YLL004W,Saccharomyceta,> Eukaryota
YDR463W,YLL005C,Saccharomyceta,> Eukaryota
YDR463W,YLR094C,Saccharomyceta,Fungi
YDR463W,YLR189C,Saccharomyceta,Ascomycota
YDR463W,YLR190W,Saccharomyceta,Ascomycota
YDR463W,YLR261C,Saccharomyceta,Saccharomyces
YDR463W,YLR262C,Saccharomyceta,Dikarya
YDR463W,YLR302C,Saccharomyceta,Saccharomyces
YDR463W,YLR428C,Saccharomyceta,Saccharomyces
YDR463W,YLR430W,Saccharomyceta,Eukaryota
YDR463W,YMR019W,Saccharomyceta,Saccharomyces
YDR463W,YMR227C,Saccharomyceta,Dikarya
YDR463W,YMR228W,Saccharomyceta,Dikarya
YDR463W,YNL267W,Saccharomyceta,> Eukaryota
YDR463W,YNR049C,Saccharomyceta,Dikarya
YDR463W,YOL057W,Saccharomyceta,Ascomycota
YDR463W,YOL058W,Saccharomyceta,Ascomycota
YDR463W,YOL125W,Saccharomyceta,Saccharomycetaceae
YDR463W,YOL126C,Saccharomyceta,Saccharomycetaceae
YDR463W,YOL159C,Saccharomyceta,Saccharomyces
YDR463W,YPL059W,Saccharomyceta,Ascomycota
YDR463W,YPL060CA,Saccharomyceta,
YDR463W,YPL216W,Saccharomyceta,Saccharomycetaceae
YDR463W,YPL217C,Saccharomyceta,Ascomycota
YDR463W,YPL265W,Saccharomyceta,Dikarya
YDR501W,YAL038W,Ascomycota,Ascomycota
YDR501W,YAL039C,Ascomycota,Eukaryota
YDR501W,YAL044C,Ascomycota,Saccharomycetaceae
YDR501W,YAL056W,Ascomycota,Saccharomyceta
YDR501W,YAL058CA,Ascomycota,
YDR501W,YAR009C,Ascomycota,
YDR501W,YAR042W,Ascomycota,Eukaryota
YDR501W,YBL019W,Ascomycota,Ascomycota
YDR501W,YBL025W,Ascomycota,Ascomycota
YDR501W,YBL034C,Ascomycota,> Eukaryota
YDR501W,YBR042C,Ascomycota,Saccharomyces
YDR501W,YBR073W,Ascomycota,Eukaryota
YDR501W,YBR104W,Ascomycota,Eukaryota
YDR501W,YBR161W,Ascomycota,Ascomycota
YDR501W,YBR221C,Ascomycota,Ascomycota
YDR501W,YBR229C,Ascomycota,Ascomycota
YDR501W,YBR261C,Ascomycota,Eukaryota
YDR501W,YBR273C,Ascomycota,Ascomycota
YDR501W,YBR274W,Ascomycota,Ascomycota
YDR501W,YBR286W,Ascomycota,Saccharomycetaceae
YDR501W,YBR287W,Ascomycota,Saccharomycetaceae
YDR501W,YBR294W,Ascomycota,Fungi
YDR501W,YCR030C,Ascomycota,Saccharomyceta
YDR501W,YDL082W,Ascomycota,Ascomycota
YDR501W,YDL083C,Ascomycota,Ascomycota
YDR501W,YDL089W,Ascomycota,> Eukaryota
YDR501W,YDL090C,Ascomycota,> Eukaryota
YDR501W,YDL107W,Ascomycota,Ascomycota
YDR501W,YDL112W,Ascomycota,Ascomycota
YDR501W,YDL113C,Ascomycota,Ascomycota
YDR501W,YDL127W,Ascomycota,Fungi
YDR501W,YDL141W,Ascomycota,> Eukaryota
YDR501W,YDL142C,Ascomycota,> Eukaryota
YDR501W,YDL149W,Ascomycota,Saccharomycetaceae
YDR501W,YDL159W,Ascomycota,Fungi
YDR501W,YDL160C,Ascomycota,> Eukaryota
YDR501W,YDL175C,Ascomycota,Dikarya
YDR501W,YDL176W,Ascomycota,Saccharomycetaceae
YDR501W,YDL177C,Ascomycota,Saccharomycetaceae
YDR501W,YDL196W,Ascomycota,Saccharomyces
YDR501W,YDL197C,Ascomycota,Saccharomyces
YDR501W,YDL210W,Ascomycota,Saccharomycetaceae
YDR501W,YDL211C,Ascomycota,Saccharomycetaceae
YDR501W,YDL216C,Ascomycota,Eukaryota
YDR501W,YDL230W,Ascomycota,Dikarya
YDR501W,YDL231C,Ascomycota,Saccharomycetaceae
YDR501W,YDR030C,Ascomycota,Fungi
YDR501W,YDR031W,Ascomycota,Fungi
YDR501W,YDR063W,Ascomycota,Ascomycota
YDR501W,YDR168W,Ascomycota,Eukaryota
YDR501W,YDR185C,Ascomycota,Eukaryota
YDR501W,YDR214W,Ascomycota,> Eukaryota
YDR501W,YDR219C,Ascomycota,Fungi
