TF,Target,Mode,PMID,Tf_age,Tg_age
Hltf,Scgb3a1,Unknown,23826137,Vertebrata,Vertebrata
Hlx,Il12a,Activation,21419047,Vertebrata,Vertebrata
Hlx,Il12b,Activation,21419047,Eukaryota,Vertebrata
Hmga1,Brca1,Repression,12640109;16007157,Opisthokonta,Vertebrata
Hmga1,Insr,Unknown,12665574,Opisthokonta,Vertebrata
Hmga1,Rag2,Unknown,15713121,Vertebrata,Vertebrata
Hmga1,Rbp4,Unknown,19389484,Vertebrata,Eumetazoa
Hmga2,Cdh1,Repression,19288218,Vertebrata,Vertebrata
Hmga2,Igf2bp2,Unknown,17426251,Vertebrata,Vertebrata
Hmga2,Mia,Repression,17914116,Vertebrata,Mammalia
Hmga2,Nfkb1,Activation,10636877,Vertebrata,Vertebrata
Hmga2,Nkx2-5,Unknown,18425117,Vertebrata,Vertebrata
Hmga2,Snai1,Unknown,18832382,Vertebrata,Eukaryota
Hmga2,Snai2,Activation,19288218,Vertebrata,Vertebrata
Hmga2,Twist1,Activation,22241470,Vertebrata,> Eukaryota
Hmgb2,Runx2,Repression,21890638,Vertebrata,> Eukaryota
Hmgn3,Slc2a2,Unknown,19651901,Vertebrata,Eumetazoa
Hnf1a,Bcl6,Activation,26214740,Eukaryota,Opisthokonta
Hnf1a,Cldn2,Unknown,11934881,Vertebrata,Eukaryota
Hnf1a,Crp,Unknown,21176092,Eumetazoa,Vertebrata
Hnf1a,Cyp1a2,Activation,14599559,Eumetazoa,Eumetazoa
Hnf1a,Cyp27a1,Activation,14599559,Eumetazoa,Vertebrata
Hnf1a,Cyp2a5,Repression,14599559,Eumetazoa,Vertebrata
Hnf1a,Cyp2b10,Repression,14599559,Eumetazoa,Rodentia
Hnf1a,Cyp2c29,Activation,14599559,Eumetazoa,Vertebrata
Hnf1a,Cyp2d9,Repression,14599559,Eumetazoa,Eukaryota
Hnf1a,Cyp2e1,Activation,14599559,Eumetazoa,Opisthokonta
Hnf1a,Cyp39a1,Repression,14599559,Eumetazoa,Vertebrata
Hnf1a,Cyp3a11,Activation,14599559,Eumetazoa,Rodentia
Hnf1a,Cyp7a1,Repression,14599559,Eumetazoa,Eumetazoa
Hnf1a,Cyp7b1,Activation,14599559,Eumetazoa,Eukaryota
Hnf1a,Cyp8b1,Repression,14599559,Eumetazoa,Vertebrata
Hnf1a,Glb1,Unknown,10677375,Eumetazoa,Vertebrata
Hnf1a,Guca2a,Activation,9357824,Eumetazoa,Rodentia
Hnf1a,Il17a,Repression,21935461,Eumetazoa,Vertebrata
Hnf1a,Kitl,Activation,17466947,Eumetazoa,Vertebrata
Hnf1a,Lct,Activation,16223943,Eumetazoa,Eumetazoa
Hnf1a,Mgam,Unknown,20425755,Eumetazoa,Rodentia
Hnf1a,Pax4,Activation,12837760,Eumetazoa,Eumetazoa
Hnf1a,Pck1,Activation,7935427,Eumetazoa,Eumetazoa
Hnf1a,Pkhd1,Activation,15067314,Eumetazoa,Vertebrata
Hnf1a,Prdm1,Repression,26214740,Eumetazoa,Vertebrata
Hnf1a,Rorc,Activation,22039299,Eumetazoa,Mammalia
Hnf1a,Slc6a19,Activation,24121511,Eumetazoa,Mammalia
Hnf1a,Slco1b2,Activation,11483603;15322262,Eumetazoa,Eumetazoa
Hnf1a,Slco1b2,Unknown,19181614,Eumetazoa,Opisthokonta
Hnf1a,Soat2,Unknown,15961790,Eumetazoa,> Eukaryota
Hnf1b,Egr2,Unknown,16495311,Eumetazoa,Vertebrata
Hnf1b,Kif12,Repression,19005009,Eumetazoa,Opisthokonta
Hnf1b,Mafb,Activation,16274963;21098558,Eumetazoa,Vertebrata
Hnf1b,Onecut1,Unknown,16380477,Eumetazoa,Eumetazoa
Hnf1b,Pde4c,Unknown,21670265,Eumetazoa,Eumetazoa
Hnf1b,Pkhd1,Activation,15067314;15647252,Eumetazoa,Vertebrata
Hnf1b,Socs3,Repression,18077349,Eumetazoa,Muridae
Hnf4a,Acmsd,Unknown,16807375,Eumetazoa,Muridae
Hnf4a,Apoa4,Activation,16929032,Eumetazoa,Vertebrata
Hnf4a,Apoa4,Unknown,15583007,Opisthokonta,Vertebrata
Hnf4a,Apoc3,Unknown,12747582,Opisthokonta,Opisthokonta
Hnf4a,Cdx2,Activation,18655789,Opisthokonta,Eukaryota
Hnf4a,Cebpa,Activation,15155787,Opisthokonta,Vertebrata
Hnf4a,Cebpb,Activation,15155787,Opisthokonta,Eumetazoa
Hnf4a,Cfb,Unknown,8939972,Opisthokonta,Vertebrata
Hnf4a,Csn2,Repression,16584384,Opisthokonta,Vertebrata
Hnf4a,Cyp2a4,Repression,15155787,Opisthokonta,Vertebrata
Hnf4a,Cyp2b9,Repression,15155787,Opisthokonta,Vertebrata
Hnf4a,Cyp3a11,Unknown,20926756,Opisthokonta,Vertebrata
Hnf4a,Cyp3a41a,Unknown,12514743,Opisthokonta,Vertebrata
Hnf4a,Cyp4a12a,Activation,15155787,Opisthokonta,Vertebrata
Hnf4a,Cyp4a12b,Activation,15155787,Opisthokonta,Vertebrata
Hnf4a,Cyp7a1,Activation,21963511;23038264,Opisthokonta,Eumetazoa
Hnf4a,Cyp7a1,Repression,23626788,Opisthokonta,Eukaryota
Hnf4a,Cyp7a1,Unknown,16492670;17636037,Opisthokonta,Rodentia
Hnf4a,F12,Unknown,9794469,Opisthokonta,Vertebrata
Hnf4a,Foxa1,Repression,15155787,Opisthokonta,Vertebrata
Hnf4a,Foxa2,Repression,15155787,Opisthokonta,Rodentia
Hnf4a,G6pc,Activation,18805788,Opisthokonta,Eukaryota
Hnf4a,G6pc,Unknown,12416993;20421289,Opisthokonta,Opisthokonta
Hnf4a,Gck,Activation,18805788,Opisthokonta,Opisthokonta
Hnf4a,Gstp1,Activation,15155787,Opisthokonta,Eumetazoa
Hnf4a,Gstp2,Activation,15155787,Opisthokonta,Eumetazoa
Hnf4a,Hmga2,Activation,23523371,Opisthokonta,Eumetazoa
Hnf4a,Lipc,Unknown,16603721,Opisthokonta,Opisthokonta
Hnf4a,Onecut1,Repression,15155787,Opisthokonta,Vertebrata
Hnf4a,Pck1,Unknown,20421289,Opisthokonta,Eumetazoa
Hnf4a,Perp,Unknown,22241473,Opisthokonta,Vertebrata
Hnf4a,Pklr,Activation,9699482,Opisthokonta,Vertebrata
Hnf4a,Ppara,Activation,19933841,Opisthokonta,Vertebrata
Hnf4a,Ppara,Unknown,19708687;9893938,Opisthokonta,> Eukaryota
Hnf4a,Ppargc1a,Repression,15155787,Opisthokonta,> Eukaryota
Hnf4a,Rare1,Unknown,16713227,Opisthokonta,Vertebrata
Hnf4a,Rare2,Unknown,16713227,Opisthokonta,Vertebrata
Hnf4a,Shbg,Activation,22210320,Opisthokonta,Vertebrata
Hnf4a,Slc10a1,Repression,16584384,Opisthokonta,Opisthokonta
Hnf4a,Slc27a5,Repression,14583614,Opisthokonta,Eumetazoa
Hnf4a,Slc6a19,Activation,24121511,Opisthokonta,Vertebrata
Hnrnpd,Cry1,Activation,24423872,Opisthokonta,Eumetazoa
Hnrnpd,Thy1,Unknown,20412850,Opisthokonta,Eumetazoa
Hnrnpk,Slc1a2,Unknown,19323997,Vertebrata,Vertebrata
Hoxa1,Epha2,Activation,9733765,Vertebrata,
Hoxa10,Dkk1,Activation,17234739,Opisthokonta,
Hoxa10,Gata1,Unknown,17234739,Vertebrata,Vertebrata
Hoxa10,Gfi1,Activation,17234739,Vertebrata,Vertebrata
Hoxa10,Hlf,Unknown,17234739,Vertebrata,> Eukaryota
Hoxa10,Mylk,Unknown,15886193,Vertebrata,Vertebrata
Hoxa10,Phgdh,Repression,19778996,Vertebrata,Vertebrata
Hoxa10,Tdo2,Activation,20959529,Vertebrata,Vertebrata
Hoxa10,Tdo2,Repression,20959529,Vertebrata,Vertebrata
Hoxa11,Myod1,Repression,14706073,Vertebrata,Vertebrata
Hoxa2,Meox1,Unknown,21245383,Vertebrata,Vertebrata
Hoxa2,Pcp4,Unknown,23671666,Eumetazoa,Vertebrata
Hoxa2,Runx2,Repression,21324897,Vertebrata,Eumetazoa
Hoxa2,Six2,Unknown,15634706,Vertebrata,Vertebrata
Hoxa3,Hoxd3,Unknown,9441667,Vertebrata,Opisthokonta
Hoxa4,Th,Unknown,12670698,Vertebrata,> Eukaryota
Hoxa5,Igfbp1,Activation,12163409,Vertebrata,Eukaryota
Hoxa5,Th,Unknown,12670698,Eumetazoa,Eukaryota
Hoxa5,Trp53,Activation,20042682,Vertebrata,Eumetazoa
Hoxa9,Erg,Activation,22072553,Vertebrata,Eumetazoa
Hoxa9,Flt3,Unknown,16648484;23772038,Vertebrata,Vertebrata
Hoxa9,Lmo2,Activation,22072553,Vertebrata,Vertebrata
Hoxa9,Myb,Activation,22072553,Vertebrata,Opisthokonta
Hoxa9,Sox4,Activation,22072553,Vertebrata,Vertebrata
Hoxa9,Spp1,Repression,11042172,Vertebrata,Eumetazoa
Hoxb1,Epha2,Activation,9733765,Vertebrata,Vertebrata
Hoxb1,Phox2b,Unknown,15289435,Vertebrata,Eumetazoa
Hoxb2,Hoxb1,Activation,9242495,Eumetazoa,Opisthokonta
Hoxb2,Phox2b,Unknown,15289435,Eumetazoa,Vertebrata
Hoxb3,Hoxb1,Repression,21320481,Eumetazoa,Vertebrata
Hoxb4,Cd34,Unknown,20404135,Eumetazoa,Opisthokonta
Hoxb4,Ptprc,Unknown,20404135,Vertebrata,Vertebrata
Hoxb4,Rarb,Unknown,15634700,Vertebrata,Eukaryota
Hoxb4,Sox4,Unknown,20404135,Vertebrata,Vertebrata
Hoxb5,Foxd3,Unknown,25220476,Vertebrata,Vertebrata
Hoxb8,Acta2,Repression,15886193,Vertebrata,Vertebrata
Hoxb8,Mylk,Repression,15886193,Vertebrata,Eumetazoa
Hoxb8,Tagln,Repression,15886193,Vertebrata,Vertebrata
Hoxc13,Dsg4,Repression,19683850,Vertebrata,Eumetazoa
Hoxc13,Foxq1,Unknown,16835220,Vertebrata,Vertebrata
Hoxc13,Spi1,Repression,18076876,Vertebrata,Vertebrata
Hoxc6,Ncam1,Activation,8393570,Vertebrata,Eumetazoa
Hoxc8,Clec10a,Unknown,21773674,Vertebrata,Eukaryota
Hoxc8,Llgl1,Repression,21773674,Vertebrata,Vertebrata
Hoxc8,Nkd2,Unknown,17094106,Vertebrata,Rodentia
Hoxc8,Pcna,Repression,20097160,Vertebrata,Opisthokonta
Hoxc8,Sgpp1,Repression,15699330,Vertebrata,Eukaryota
Hoxc8,Smad6,Repression,20016939,Vertebrata,Vertebrata
Hoxc8,Spp1,Unknown,10224145,Vertebrata,Rodentia
Hoxd13,Bmp4,Activation,12771139,Vertebrata,Vertebrata
Hoxd13,Runx2,Unknown,20458143,Vertebrata,Vertebrata
Hr,Dlx3,Activation,22442153,Vertebrata,Mammalia
Hsf1,Hspa1b,Activation,14766729,Vertebrata,Eukaryota
Hsf4,Hspb1,Activation,20620219,Amniota,> Eukaryota
Hspb1,Cdkn1a,Activation,12038984,Vertebrata,Eumetazoa
Htatip2,Igf1,Repression,17533366,Eukaryota,Eukaryota
Htatip2,Myc,Unknown,15073177,Eumetazoa,Opisthokonta
Htatip2,Wisp2,Repression,17533366,Eumetazoa,Vertebrata
Id1,Alpl,Repression,18287524,Eumetazoa,Vertebrata
Id1,Bglap2,Repression,18287524,Eumetazoa,Vertebrata
Id1,Cdkn1a,Repression,18092003,Vertebrata,Vertebrata
Id1,Cdkn2a,Repression,11427735,Vertebrata,Amniota
Id1,Ifng,Activation,17012234,Vertebrata,Eumetazoa
Id1,Myod1,Activation,19920078,Vertebrata,Vertebrata
Id1,Rel,Activation,17012234,Vertebrata,Vertebrata
Id1,Rorc,Repression,18489764,Vertebrata,Vertebrata
Id1,Runx2,Repression,18287524,Vertebrata,
Id1,Thbs1,Repression,12498716,Vertebrata,Eukaryota
Id1,Tnf,Activation,17012234,Vertebrata,Vertebrata
Id2,Alpl,Repression,18287524,Vertebrata,Vertebrata
Id2,Bglap2,Repression,18287524,Vertebrata,Muridae
Id2,Ccna2,Repression,10891368,Eumetazoa,Vertebrata
Id2,Col1a2,Repression,16126788,Eumetazoa,Eumetazoa
Id2,Tcf3,Repression,15663361,Eumetazoa,Vertebrata
Id2,Il10,Repression,24723679,Eumetazoa,Eumetazoa
Id2,Lipe,Unknown,16234270,Eumetazoa,Vertebrata
Id2,Runx2,Repression,18287524,Eumetazoa,Opisthokonta
Id2,Spi1,Repression,15616565,Eumetazoa,Vertebrata
Id2,Tpt1,Repression,16428453,Eumetazoa,Eukaryota
Id2,Zbtb16,Unknown,19723763,Eumetazoa,Vertebrata
Id3,Adipoq,Repression,18669923,Eumetazoa,> Eukaryota
Id3,Alpl,Repression,18287524,Eumetazoa,Opisthokonta
Id3,Bglap2,Repression,18287524,Eumetazoa,Opisthokonta
Id3,Col1a2,Repression,16126788,Eumetazoa,Vertebrata
Id3,Notch1,Repression,19605688,Eumetazoa,Vertebrata
Id3,Runx2,Repression,18287524,Eumetazoa,Vertebrata
Id3,Smarcc1,Repression,15016815,Eumetazoa,Vertebrata
Id3,Vcam1,Repression,23042815,Eumetazoa,Vertebrata
Id4,Esr1,Unknown,25038044,Eumetazoa,Vertebrata
Id4,Foxa1,Unknown,25038044,Eumetazoa,Vertebrata
Ifi204,Bglap2,Activation,17439944,Eumetazoa,Eukaryota
Ifih1,Ifnb1,Activation,19108859,Eumetazoa,Vertebrata
Ikbkb,Ccl19,Activation,14691250,Mammalia,Opisthokonta
Ikbkb,Cxcl10,Activation,19929594,Eumetazoa,Vertebrata
Ikbkb,Cxcl11,Activation,14691250,Eukaryota,Vertebrata
Ikbkb,Cxcl2,Activation,14691250,Eukaryota,Vertebrata
Ikbkb,Cxcl9,Activation,14691250,Eukaryota,Opisthokonta
Ikbkb,Cxcr4,Activation,14691250,Eukaryota,Eumetazoa
Ikbkb,Nfkb1,Activation,15184672;20546946,Eukaryota,Vertebrata
Ikbkb,Nfkb1,Unknown,18701687,Eukaryota,Vertebrata
Ikbkb,Nfkbia,Repression,19136667,Eukaryota,Vertebrata
Ikbkb,Ptgs2,Activation,15919917,Eukaryota,Muridae
Ikbkb,Rps6kb1,Activation,19433583,Eukaryota,Amniota
Ikbkb,Tnf,Activation,14691250,Eukaryota,Mammalia
Ikbkb,Trp53,Unknown,24006445,Eukaryota,Amniota
Ikzf1,Casz1,Repression,25654255,Eukaryota,Mammalia
Ikzf1,Cd4,Repression,17980631,Eukaryota,Vertebrata
Ikzf1,Cd79a,Unknown,11000405,Vertebrata,Vertebrata
Ikzf1,Fgfr4,Activation,11981041,Vertebrata,Vertebrata
Ikzf1,Igll1,Repression,11387214,Vertebrata,Muridae
Ikzf1,Igll1,Unknown,17363301,Vertebrata,Eumetazoa
Ikzf1,Il10,Unknown,19828627,Vertebrata,Vertebrata
Ikzf1,Il2,Repression,22684523,Vertebrata,Vertebrata
Ikzf1,Il7r,Unknown,15944284,Vertebrata,Opisthokonta
Ikzf1,Myc,Activation,20566697,Vertebrata,Rodentia
Ikzf1,Nos2,Repression,18818879,Vertebrata,Vertebrata
Ikzf1,Notch1,Unknown,21093322,Vertebrata,Vertebrata
Ikzf1,Oprd1,Unknown,11823468,Vertebrata,Amniota
Ikzf1,Oprk1,Repression,11092879,Vertebrata,Rodentia
Ikzf1,Osr1,Unknown,18804520,Vertebrata,Rodentia
Ikzf1,Prom1,Repression,25301737,Vertebrata,Vertebrata
Ikzf1,Rag1,Unknown,9464529,Vertebrata,Mammalia
Ikzf2,Il2,Unknown,23275607,Vertebrata,Amniota
Ikzf2,Rc3h1,Repression,25062971,Vertebrata,Vertebrata
Ikzf3,Igll1,Repression,11387214,Vertebrata,Vertebrata
Ikzf3,Myc,Repression,20566697,Vertebrata,Vertebrata
Il10,Foxc1,Unknown,19782461,Vertebrata,Vertebrata
Il17a,Il1b,Activation,16798734,Vertebrata,Vertebrata
Il17a,Tnf,Activation,16798734,Vertebrata,Vertebrata
Il4,Itgb3,Unknown,11241672,Mammalia,Opisthokonta
Ilf2,Acrv1,Activation,17942973,Mammalia,> Eukaryota
Ilf3,Acrv1,Activation,17942973,Vertebrata,Mammalia
Ilf3,Ccne1,Activation,25399696,Opisthokonta,Eumetazoa
Ilf3,Il2,Unknown,17389650,Opisthokonta,Rodentia
Ilk,Mmp9,Activation,11114721,Opisthokonta,Vertebrata
Ing1,Dgcr8,Unknown,20179197,Opisthokonta,Vertebrata
Ing4,Trp53,Activation,19895734,Eukaryota,Vertebrata
Insm1,Gata2,Activation,19542360,Opisthokonta,Vertebrata
Insm1,Lmx1b,Activation,19542360,Vertebrata,Vertebrata
Insm1,Pet1,Activation,19542360,Eumetazoa,Mammalia
Insm1,Tph2,Activation,19542360,Eumetazoa,Mammalia
Irf1,Ccl5,Activation,16707500;25957166,Eumetazoa,> Eukaryota
Irf1,Cdkn1a,Unknown,15509808,Eumetazoa,Mammalia
Irf1,Cfb,Activation,11745388,Eumetazoa,Vertebrata
Irf1,Ciita,Activation,11464288,Eumetazoa,Eumetazoa
Irf1,Ciita,Unknown,14530341,Eumetazoa,Opisthokonta
Irf1,Cxcl10,Activation,19929594,Eumetazoa,Eumetazoa
Irf1,Cxcl11,Activation,17202361,Eumetazoa,Opisthokonta
Irf1,Foxp3,Repression,18641303,Eumetazoa,
Irf1,Gbp2,Activation,17293456,Eumetazoa,Vertebrata
Irf1,Hist2h4,Activation,11278666,Eumetazoa,Vertebrata
Irf1,Ifnb1,Unknown,15494505,Eumetazoa,Vertebrata
Irf1,Ifng,Unknown,18802049,Eumetazoa,Eukaryota
Irf1,Il12a,Activation,14568984;15489234;16824573,Eumetazoa,Vertebrata
Irf1,Il12b,Activation,12417340;12517966;16893987;25957166,Eumetazoa,Vertebrata
Irf1,Il12b,Repression,17924060,Eumetazoa,Amniota
Irf1,Il12b,Unknown,10975815,Eumetazoa,Mammalia
Irf1,Il27,Activation,20083668;24214980,Eumetazoa,Vertebrata
Irf1,Il27,Unknown,20435892,Eumetazoa,Rodentia
Irf1,Il4,Repression,25280793,Eumetazoa,
Irf1,Mapk14,Activation,12232043,Eumetazoa,Vertebrata
Irf1,Myd88,Activation,7567467,Eumetazoa,Vertebrata
Irf1,Nos2,Activation,25957166,Eumetazoa,Vertebrata
Irf1,Nos2,Unknown,9510192,Eumetazoa,Vertebrata
Irf1,Pigr,Unknown,9973374,Eumetazoa,Vertebrata
Irf1,Sell,Activation,19041738,Eumetazoa,Vertebrata
Irf1,Socs1,Activation,10820262,Eumetazoa,Vertebrata
Irf1,Tap1,Unknown,14735146,Eumetazoa,Vertebrata
Irf1,Tap2,Activation,11238639,Eumetazoa,Vertebrata
Irf1,Tnf,Activation,25957166,Eumetazoa,Vertebrata
Irf1,Tnf,Unknown,18802049,Eumetazoa,Rodentia
Irf1,Upp1,Unknown,20544543,Eumetazoa,Vertebrata
Irf2,Cxcl11,Repression,17202361,Eumetazoa,Vertebrata
Irf2,Hist2h4,Activation,12738767,Eumetazoa,Rodentia
Irf2,Ifnb1,Unknown,15494505,Eumetazoa,Vertebrata
Irf3,Hist2h4,Activation,11278666,Eumetazoa,Vertebrata
Irf3,Ifna,Activation,12453636,Eumetazoa,> Eukaryota
Irf3,Ifna,Repression,10933732,Opisthokonta,Vertebrata
Irf3,Ifna,Unknown,9446577,Opisthokonta,Vertebrata
Irf3,Ifna1,Activation,11162841,Opisthokonta,Vertebrata
Irf3,Ifna4,Unknown,9446577;9707562,Opisthokonta,Opisthokonta
Irf3,Ifnb1,Activation,12821121;19108859;20346968;9541017,Opisthokonta,Mammalia
Irf3,Ifnb1,Repression,9446577,Opisthokonta,
Irf3,Ifnb1,Unknown,12482655;17845078;21596780;9877175,Opisthokonta,Vertebrata
Irf3,Il12a,Activation,16219795,Opisthokonta,
Irf3,Il12a,Repression,16824573,Opisthokonta,
Irf3,Il23a,Unknown,22127978,Opisthokonta,
Irf3,Pura,Repression,21062477,Opisthokonta,
Irf3,Pvr,Activation,23349877,Opisthokonta,Vertebrata
Irf3,Socs2,Activation,22291912,Opisthokonta,Vertebrata
Irf3,Usp18,Activation,11854279,Opisthokonta,Vertebrata
Irf4,Cdkn2b,Activation,14976051,Opisthokonta,Vertebrata
Irf4,Cxcl9,Activation,15959530,Opisthokonta,Vertebrata
Irf4,Il10,Activation,18962896;21440248,Opisthokonta,Vertebrata
Irf4,Il1b,Activation,10453013,Opisthokonta,Vertebrata
Irf4,Il4,Activation,11956291;21890374,Opisthokonta,Vertebrata
Irf4,Il9,Activation,23913959,Opisthokonta,Eukaryota
Irf4,Nfatc2,Activation,11956291,Opisthokonta,Mammalia
Irf4,Prdm1,Activation,20064451,Opisthokonta,Vertebrata
Irf4,Prdm1,Repression,16767092,Opisthokonta,Muridae
Irf4,Runx3,Repression,21061442,Opisthokonta,Muridae
Irf4,Spi1,Unknown,10453013,Opisthokonta,Mammalia
Irf4,Zbtb20,Activation,24711583,Opisthokonta,Vertebrata
Irf5,Ifi202b,Activation,22116829,Opisthokonta,Vertebrata
Irf5,Prdm1,Activation,20176957;22116829,Opisthokonta,Vertebrata
Irf6,Nectin4,Activation,25387952,Opisthokonta,Vertebrata
Irf7,Hist2h4,Activation,11278666,Opisthokonta,Vertebrata
Irf7,Ifna,Activation,12453636,Opisthokonta,Eumetazoa
Irf7,Ifna1,Activation,11162841,Vertebrata,Eumetazoa
Irf7,Ifna4,Unknown,16380379,Vertebrata,Opisthokonta
Irf7,Ifnb1,Unknown,21596780;9877175,Vertebrata,Vertebrata
Irf7,Ifnl3,Unknown,25355870,Vertebrata,> Eukaryota
Irf7,Nr1h4,Unknown,23372731,Vertebrata,Muridae
Irf8,Abl1,Unknown,12933588,Vertebrata,Eumetazoa
Irf8,Bcr,Unknown,12933588,Vertebrata,Eumetazoa
Irf8,C1qb,Unknown,21862594,Opisthokonta,
Irf8,Cd8a,Unknown,12393459,Opisthokonta,
Irf8,Ccl5,Activation,16707500,Opisthokonta,Vertebrata
Irf8,Cdkn2b,Activation,14976051,Opisthokonta,Vertebrata
Irf8,Cflar,Unknown,19155307,Opisthokonta,Vertebrata
Irf8,Dab2,Repression,11823414,Opisthokonta,Vertebrata
Irf8,Fancc,Activation,23925293,Opisthokonta,Eumetazoa
Irf8,Gas2,Repression,20679491,Opisthokonta,Eumetazoa
Irf8,Ifng,Unknown,18802049,Opisthokonta,Vertebrata
Irf8,Il12a,Activation,15489234,Opisthokonta,Eumetazoa
Irf8,Il12b,Activation,12417340;12876285;15837792;17289816,Opisthokonta,Eukaryota
Irf8,Il12b,Unknown,10861061;12393459;19893639,Opisthokonta,Vertebrata
Irf8,Il1b,Activation,10453013,Opisthokonta,Muridae
Irf8,Il27,Activation,20435892,Opisthokonta,Vertebrata
Irf8,Il12,Unknown,9348310,Opisthokonta,Opisthokonta
Irf8,Jak1,Activation,17878376,Opisthokonta,Eukaryota
Irf8,Nf1,Activation,15371411;16914719,Opisthokonta,Vertebrata
Irf8,Nos2,Activation,12429737,Opisthokonta,Vertebrata
Irf8,Slc11a1,Repression,12904288,Opisthokonta,Vertebrata
Irf8,Slc11a1,Unknown,18045875,Opisthokonta,Vertebrata
Irf8,Spi1,Unknown,10453013,Opisthokonta,Vertebrata
Irf8,Tlr11,Unknown,19801549,Opisthokonta,Vertebrata
Irf8,Tnf,Unknown,18802049,Opisthokonta,Vertebrata
Irf9,Ifnb1,Unknown,20660350,Opisthokonta,
Irf9,Irf7,Activation,12768031,Opisthokonta,Vertebrata
Irf9,Mast1,Repression,11318877,Vertebrata,Eukaryota
Irf9,Ptf1a,Activation,11318877,Vertebrata,Vertebrata
Irx3,Gja1,Repression,21825130,Vertebrata,Vertebrata
Irx5,Kcnd2,Unknown,23573265,Vertebrata,Vertebrata
Isl1,Arx,Activation,21388963,Vertebrata,Vertebrata
Isl1,Fgf10,Activation,23093675,Vertebrata,Vertebrata
Isl1,Fgf10,Unknown,22411555,Opisthokonta,Vertebrata
Isl1,Mef2c,Repression,24147056,Opisthokonta,Vertebrata
Isl1,Msx1,Activation,12900460,Opisthokonta,Vertebrata
Isl1,Pbx1,Activation,23054727,Opisthokonta,Vertebrata
Isl1,Pou4f2,Activation,18460603,Opisthokonta,Vertebrata
Isl1,Tbx5,Repression,24147056,Opisthokonta,Vertebrata
Jarid2,Ccnd1,Repression,12852854;19010785,Opisthokonta,Eumetazoa
Jarid2,Notch1,Repression,21402699;22110129,Opisthokonta,Vertebrata
Jazf1,Mef2c,Repression,26101156,Vertebrata,Opisthokonta
Jazf1,Myf6,Repression,26101156,Vertebrata,Opisthokonta
Jdp2,Atf3,Repression,23200825,Vertebrata,Opisthokonta
Jdp2,Ccna2,Unknown,20802531,Vertebrata,Eumetazoa
Jdp2,Dctn2,Unknown,9742085,Eumetazoa,Opisthokonta
Jdp2,Trp53,Repression,11287607,Eumetazoa,Opisthokonta
Jmjd1c,Cyp17a1,Activation,20530532,Eumetazoa,Opisthokonta
Jun,Aldh1a1,Activation,22740640,Eumetazoa,> Eukaryota
Jun,Aldh3a1,Unknown,10591537,Eumetazoa,Vertebrata
Jun,Angpt2,Activation,17287278,Eumetazoa,Opisthokonta
Jun,Aqp5,Unknown,20522648,Eumetazoa,> Eukaryota
Jun,Asah1,Unknown,24091326,Eumetazoa,Eumetazoa
Jun,B4galnt1,Activation,24102378,Eumetazoa,> Eukaryota
Jun,Bcl3,Activation,10779330,Eumetazoa,Eukaryota
Jun,Bmp2,Unknown,18495116,Eumetazoa,Opisthokonta
Jun,C1qtnf3,Unknown,22644487,Eumetazoa,Vertebrata
Jun,Cat,Activation,7929191,Eumetazoa,> Eukaryota
Jun,Ccl12,Activation,18443042,Eumetazoa,Vertebrata
Jun,Ccl2,Unknown,18795166;23583295;9042660,Eumetazoa,Vertebrata
Jun,Ccl5,Unknown,19828633,Eumetazoa,Vertebrata
Jun,Ccnd1,Activation,10790372;16966326;17477349,Eumetazoa,Opisthokonta
Jun,Ccnd1,Repression,23135283,Eumetazoa,Vertebrata
Jun,Ccnd1,Unknown,12794082;18567804;23172667,Eumetazoa,Eumetazoa
Jun,Ccnd2,Activation,16966326,Eumetazoa,Opisthokonta
Jun,Ccnd3,Unknown,8661116,Eumetazoa,Opisthokonta
Jun,Cd14,Unknown,12482856,Eumetazoa,Vertebrata
Jun,Cdkn2a,Activation,15688012,Eumetazoa,Rodentia
Jun,Cebpd,Unknown,17273900,Eumetazoa,Mammalia
Jun,Col10a1,Unknown,19417216,Eumetazoa,Vertebrata
Jun,Col3a1,Activation,2760041,Eumetazoa,> Eukaryota
Jun,Crh,Repression,10517666,Eumetazoa,> Eukaryota
Jun,Csf1r,Activation,9988737,Eumetazoa,> Eukaryota
Jun,Csf2,Unknown,15840658,Eumetazoa,Eukaryota
Jun,Ctse,Unknown,22134960,Eumetazoa,Eukaryota
Jun,Ctsk,Activation,17897792,Eumetazoa,Vertebrata
Jun,Cxcl1,Unknown,20671197,Eumetazoa,Muridae
Jun,Cxcl15,Unknown,12218154;12600878,Eumetazoa,Muridae
Jun,Cxcl2,Activation,12914794;14597166;15666090,Eumetazoa,Vertebrata
Jun,Cyp11a1,Activation,17218410,Eumetazoa,Vertebrata
Jun,Cyp19a1,Unknown,19605792,Eumetazoa,Vertebrata
Jun,Dcstamp,Unknown,17402846,Eumetazoa,Vertebrata
Jun,Defb2,Unknown,15494486,Eumetazoa,Vertebrata
Jun,Dmtf1,Unknown,15601844,Eumetazoa,Vertebrata
Jun,Eno2,Unknown,15024071,Eumetazoa,Vertebrata
Jun,Esr1,Unknown,21191649,Eumetazoa,Amniota
Jun,Fam89b,Unknown,12379279,Eumetazoa,Muridae
Jun,Fgf7,Unknown,15840658,Eumetazoa,Amniota
Jun,Fos,Repression,10208434,Eumetazoa,Vertebrata
