,TF,Target,Mode,PMID,TF_age,Tg_age
3721,KLF4,TAGLN,Unknown,19486889,Eumetazoa,Eukaryota
3722,KLF4,THBD,Activation,19661484,Eumetazoa,Vertebrata
3723,KLF4,TP53,Activation,21132436,Eumetazoa,Opisthokonta
3724,KLF4,TP53,Repression,17308127,Eumetazoa,Opisthokonta
3725,KLF4,TP53,Unknown,18511453,Eumetazoa,Opisthokonta
3726,KLF4,VDR,Repression,22677193,Eumetazoa,Eumetazoa
3727,KLF4,VEGFA,Unknown,23926105,Eumetazoa,Vertebrata
3728,KLF4,ZNF750,Unknown,25228645,Eumetazoa,Vertebrata
3729,KLF5,BIRC5,Activation,16595680,Eumetazoa,Opisthokonta
3730,KLF5,CCNB1,Activation,21951574,Eumetazoa,Eukaryota
3731,KLF5,CCND1,Activation,19189969,Eumetazoa,Eukaryota
3732,KLF5,CDKN2B,Unknown,19419955,Eumetazoa,Euk+Bac
3733,KLF5,CXCR4,Activation,19460858,Eumetazoa,Eumetazoa
3734,KLF5,FASN,Activation,18774944,Eumetazoa,Euk+Bac
3735,KLF5,FGFBP1,Activation,20484041;22632819,Eumetazoa,Vertebrata
3736,KLF5,FOXO1,Unknown,21487104,Eumetazoa,Eumetazoa
3737,KLF5,HIF1A,Activation,23880760,Eumetazoa,Eumetazoa
3738,KLF5,ITGB2,Activation,22632819,Eumetazoa,Eumetazoa
3739,KLF5,MMP9,Activation,18617520,Eumetazoa,Vertebrata
3740,KLF5,MYH11,Unknown,12707992,Eumetazoa,Vertebrata
3741,KLF5,NOTCH1,Activation,21868761,Eumetazoa,Eukaryota
3742,KLF6,ASAH1,Unknown,16500425,Eumetazoa,Opisthokonta
3743,KLF6,ATF3,Activation,18755691,Eumetazoa,Eumetazoa
3744,KLF6,CCND1,Repression,18822210,Eumetazoa,Eukaryota
3745,KLF6,CDH1,Unknown,16702959;22277651,Eumetazoa,Eumetazoa
3746,KLF6,CDKN1A,Activation,12740910;18822210;23085750,Eumetazoa,Eumetazoa
3747,KLF6,CDKN1A,Unknown,15172991;22277651,Eumetazoa,Eumetazoa
3748,KLF6,CERS2,Activation,22169644,Eumetazoa,Eukaryota
3749,KLF6,CGB5,Activation,21799854,Eumetazoa,Eumetazoa
3750,KLF6,DAPK2,Activation,18521079,Eumetazoa,Eukaryota
3751,KLF6,IGF1R,Unknown,15131018,Eumetazoa,Opisthokonta
3752,KLF6,KRT12,Unknown,12407152,Eumetazoa,Eumetazoa
3753,KLF6,LAMA1,Activation,17141338,Eumetazoa,Eumetazoa
3754,KLF6,LTC4S,Unknown,10722737,Eumetazoa,Euk+Bac
3755,KLF6,MMP9,Repression,17071613;22211962,Eumetazoa,Vertebrata
3756,KLF6,NOS2,Activation,12590140,Eumetazoa,Euk+Bac
3757,KLF6,NOS2,Unknown,23831683,Eumetazoa,Euk+Bac
3758,KLF6,PMAIP1,Activation,22718761,Eumetazoa,Mammalia
3759,KLF6,PSG3,Activation,21799854,Eumetazoa,Eumetazoa
3760,KLF6,PSG5,Activation,21799854;23418492,Eumetazoa,Eumetazoa
3761,KLF6,PSG5,Unknown,9083102,Eumetazoa,Eumetazoa
3762,KLF6,PTTG1,Repression,20116377;23977008,Eumetazoa,Vertebrata
3763,KLF6,TFPI2,Unknown,18053161,Eumetazoa,Vertebrata
3764,KLF6,TXNIP,Unknown,19808645,Eumetazoa,Vertebrata
3765,KLF7,SLC13A4,Unknown,23485456,Eumetazoa,Cellular_organisms
3766,KLF8,CDH1,Activation,20728449,Vertebrata,Eumetazoa
3767,KLF8,CDH2,Repression,20728449,Vertebrata,Eumetazoa
3768,KLF8,EPSTI1,Activation,24096480,Vertebrata,Vertebrata
3769,KLF8,FN1,Repression,20728449,Vertebrata,Eukaryota
3770,KLF8,MMP14,Activation,23812425,Vertebrata,Eumetazoa
3771,KLF8,MMP9,Activation,21151179,Vertebrata,Vertebrata
3772,KLF8,SLC22A3,Unknown,17671186,Vertebrata,Euk+Bac
3773,KLF8,VIM,Repression,20728449,Vertebrata,Vertebrata
3774,KLF9,PDCD5,Activation,24173774,Opisthokonta,Euk_Archaea
3775,KLF9,PGR,Unknown,20463357,Opisthokonta,Vertebrata
3776,KLF9,PMAIP1,Repression,22144178,Opisthokonta,Mammalia
3777,L3MBTL1,MYC,Unknown,23543057,Eumetazoa,Eumetazoa
3778,L3MBTL1,RUNX1,Repression,18474616,Eumetazoa,Eumetazoa
3779,LCOR,CDH1,Unknown,22277651,Mammalia,Eumetazoa
3780,LCOR,CDKN1A,Unknown,22277651,Mammalia,Eumetazoa
3781,LDB1,BMP7,Unknown,17452977,Eumetazoa,Eumetazoa
3782,LDB1,TCF3,Repression,10767331,Eumetazoa,Eumetazoa
3783,LEF1,AR,Unknown,19351848,Eumetazoa,Vertebrata
3784,LEF1,BIRC5,Unknown,19620402,Eumetazoa,Opisthokonta
3785,LEF1,CCL7,Unknown,11118053,Eumetazoa,Mammalia
3786,LEF1,CCND1,Unknown,10318916;19620402,Eumetazoa,Eukaryota
3787,LEF1,CD1D,Repression,20363964,Eumetazoa,Vertebrata
3788,LEF1,CD1D,Unknown,15100293,Eumetazoa,Vertebrata
3789,LEF1,CEBPA,Unknown,19620402,Eumetazoa,Eumetazoa
3790,LEF1,CHGA,Unknown,21551321,Eumetazoa,Vertebrata
3791,LEF1,CLDN2,Activation,14751232,Eumetazoa,Vertebrata
3792,LEF1,CTLA4,Unknown,16297665,Eumetazoa,Vertebrata
3793,LEF1,CTNNB1,Unknown,11326276,Eumetazoa,Eukaryota
3794,LEF1,CYLD,Repression,22157808,Eumetazoa,Eumetazoa
3795,LEF1,CYLD,Unknown,24577083,Eumetazoa,Eumetazoa
3796,LEF1,DSG4,Repression,19683850,Eumetazoa,Eumetazoa
3797,LEF1,EDA,Unknown,12039047,Eumetazoa,Eumetazoa
3798,LEF1,ELANE,Activation,14594802;19620402,Eumetazoa,Eumetazoa
3799,LEF1,ESR1,Unknown,18794125,Eumetazoa,Eumetazoa
3800,LEF1,HERC2,Unknown,22234890,Eumetazoa,Eumetazoa
3801,LEF1,MITF,Activation,12048204,Eumetazoa,Eumetazoa
3802,LEF1,MMP7,Activation,11158322;22686279,Eumetazoa,Eukaryota
3803,LEF1,MYC,Unknown,19620402,Eumetazoa,Eumetazoa
3804,LEF1,MYCBP,Activation,15979100,Eumetazoa,Eukaryota
3805,LEF1,NRCAM,Activation,12183361,Eumetazoa,Eumetazoa
3806,LEF1,NT5E,Unknown,10428853,Eumetazoa,Euk+Bac
3807,LEF1,OCA2,Activation,22234890,Eumetazoa,Cellular_organisms
3808,LEF1,PRL,Unknown,17240357,Eumetazoa,Vertebrata
3809,LEF1,RAG2,Unknown,12244173,Eumetazoa,Vertebrata
3810,LEF1,SKP2,Unknown,19174556,Eumetazoa,Opisthokonta
3811,LEF1,SNAI2,Unknown,20128911,Eumetazoa,Eumetazoa
3812,LEF1,TCF3,Unknown,8479911,Eumetazoa,Eumetazoa
3813,LEF1,TCF4,Unknown,19174556,Eumetazoa,Eumetazoa
3814,LHX2,POU1F1,Activation,22535646,Eumetazoa,Eumetazoa
3815,LHX2,PRL,Activation,22535646,Eumetazoa,Vertebrata
3816,LHX2,TSHB,Activation,22535646,Eumetazoa,Eumetazoa
3817,LHX3,FSHB,Activation,23766128,Eumetazoa,Eumetazoa
3818,LHX3,FSHB,Unknown,15271874,Eumetazoa,Eumetazoa
3819,LHX4,POU1F1,Activation,15998782,Eukaryota,Eumetazoa
3820,LIMD1,HIF1A,Repression,22286099,Opisthokonta,Eumetazoa
3821,LIN28A,CCND1,Unknown,22467868,Euk+Bac,Eukaryota
3822,LIN28A,CDC25A,Unknown,22467868,Euk+Bac,Eukaryota
3823,LMO2,ANGPT2,Unknown,22792348,Eumetazoa,Vertebrata
3824,LMO2,CDH1,Repression,17167821,Eumetazoa,Eumetazoa
3825,LMO2,ELK1,Unknown,22517897,Eumetazoa,Eumetazoa
3826,LMO2,ERG,Activation,21536859,Eumetazoa,Eumetazoa
3827,LMO2,FGF2,Activation,20955387,Eumetazoa,Eumetazoa
3828,LMO2,GYPA,Repression,18844071,Eumetazoa,Mammalia
3829,LMO2,LEF1,Repression,22517897,Eumetazoa,Eumetazoa
3830,LMO2,LYL1,Unknown,19608273,Eumetazoa,Eumetazoa
3831,LMO2,NFATC1,Activation,22517897,Eumetazoa,Eumetazoa
3832,LMO2,ZEB1,Repression,20731704,Eumetazoa,Eumetazoa
3833,LMO3,ASCL1,Activation,21573214,Eumetazoa,Eumetazoa
3834,LMO3,ASCL1,Repression,21573214,Eumetazoa,Eumetazoa
3835,LMO3,HES1,Repression,21573214,Eumetazoa,Eumetazoa
3836,LMO4,BMP7,Activation,17452977,Eumetazoa,Eumetazoa
3837,LMO4,BMP7,Repression,17452977,Eumetazoa,Eumetazoa
3838,LMO4,BRCA1,Repression,11751867;12925972,Eumetazoa,Eumetazoa
3839,LMO4,DLG4,Repression,18424056,Eumetazoa,Opisthokonta
3840,LMO4,ESR1,Unknown,16288053,Eumetazoa,Eumetazoa
3841,LMO4,MTA1,Unknown,16288053,Eumetazoa,Eumetazoa
3842,LMX1B,CD2AP,Unknown,11956244,Eumetazoa,Eukaryota
3843,LMX1B,COL4A1,Unknown,12602071,Eumetazoa,Opisthokonta
3844,LMX1B,COL4A4,Activation,11175791,Eumetazoa,Opisthokonta
3845,LMX1B,NLRP2,Activation,10767331,Eumetazoa,Opisthokonta
3846,LMX1B,NPHS2,Unknown,11956244;11956245,Eumetazoa,Cellular_organisms
3847,LMX1B,TCF3,Activation,10767331,Eumetazoa,Eumetazoa
3848,LRF,COMP,Unknown,15337766,,Eumetazoa
3849,LRRFIP1,EGFR,Repression,14522076,Eumetazoa,Opisthokonta
3850,LRRFIP1,TNF,Repression,16199883,Eumetazoa,Vertebrata
3851,LYL1,ANGPT2,Unknown,22792348,Eumetazoa,Vertebrata
3852,LYL1,ERG,Activation,21536859,Eumetazoa,Eumetazoa
3853,LYL1,NFKB1,Repression,10023675,Eumetazoa,Opisthokonta
3854,LYL1,STMN1,Unknown,23000483,Eumetazoa,Eumetazoa
3855,MAF,CCND2,Unknown,15755896,Eumetazoa,Eumetazoa
3856,MAF,GCLC,Unknown,16054171,Eumetazoa,Eukaryota
3857,MAF,IL4,Activation,11956291,Eumetazoa,Mammalia
3858,MAF,IL4,Unknown,16498264,Eumetazoa,Mammalia
3859,MAF,IL5,Unknown,16498264,Eumetazoa,Mammalia
3860,MAF,ITGB7,Activation,17490615,Eumetazoa,Vertebrata
3861,MAF,MMP13,Activation,20067416,Eumetazoa,Eukaryota
3862,MAFA,INS,Unknown,16461554;21830322,Eumetazoa,Vertebrata
3863,MAFA,PC,Activation,17149590,Eumetazoa,Euk+Bac
3864,MAFB,CCND2,Unknown,15755896,Eumetazoa,Eumetazoa
3865,MAFF,OXTR,Unknown,10527846,Eumetazoa,Eumetazoa
3866,MAFG,MLH1,Unknown,25219500,Eumetazoa,Cellular_organisms
3867,MAFG,NQO1,Unknown,11013233,Eumetazoa,Cellular_organisms
3868,MAFK,NQO1,Unknown,11013233,Eumetazoa,Cellular_organisms
3869,MAL,MMP9,Unknown,19724058,Vertebrata,Vertebrata
3870,MAL,MYL9,Unknown,19724058,Vertebrata,Opisthokonta
3871,MAML1,EGR1,Activation,23029358,Eumetazoa,Opisthokonta
3872,MAML1,HEY1,Repression,18503747,Eumetazoa,Eumetazoa
3873,MAML1,TNFRSF12A,Repression,18503747,Eumetazoa,Vertebrata
3874,MAX,BRD7,Unknown,19111069,Opisthokonta,Eumetazoa
3875,MAX,FASLG,Unknown,10734130,Opisthokonta,Vertebrata
3876,MAX,MYC,Unknown,9797456,Opisthokonta,Eumetazoa
3877,MAX,ODC1,Activation,8262968,Opisthokonta,Cellular_organisms
3878,MAX,TERT,Unknown,12941894,Opisthokonta,Eukaryota
3879,MAZ,CD4,Unknown,7760814,Eumetazoa,Vertebrata
3880,MAZ,CLCNKA,Unknown,10982849;11473619,Eumetazoa,Cellular_organisms
3881,MAZ,HRAS,Activation,21931711,Eumetazoa,Eukaryota
3882,MAZ,HTR1A,Unknown,8626793,Eumetazoa,Eumetazoa
3883,MAZ,MMP1,Activation,19028685,Eumetazoa,Vertebrata
3884,MAZ,MMP14,Activation,15528467,Eumetazoa,Eumetazoa
3885,MAZ,MMP9,Unknown,16148153,Eumetazoa,Vertebrata
3886,MAZ,TSG101,Activation,21556761,Eumetazoa,Eukaryota
3887,MBD1,ABCB1,Unknown,17667922,Vertebrata,Euk+Bac
3888,MBD1,ALOX5,Repression,19781662,Vertebrata,Euk+Bac
3889,MBD1,IGF2,Unknown,19666599,Vertebrata,Eumetazoa
3890,MBD1,IRF8,Repression,19074829,Vertebrata,Eumetazoa
3891,MBD1,MGMT,Repression,15657354,Vertebrata,Cellular_organisms
3892,MBD1,SETDB1,Repression,17066076,Vertebrata,Eumetazoa
3893,MBD1,SETDB1,Unknown,15327775,Vertebrata,Eumetazoa
3894,MBD2,ALOX5,Unknown,19781662,Eumetazoa,Euk+Bac
3895,MBD2,ADGRB1,Unknown,21724586,Eumetazoa,Vertebrata
3896,MBD2,CHD4,Unknown,23071088,Eumetazoa,Eukaryota
3897,MBD2,DAPK1,Unknown,21693597,Eumetazoa,Eukaryota
3898,MBD2,GSTP1,Repression,11960994;12543808;19856314,Eumetazoa,Euk+Bac
3899,MBD2,GSTP1,Unknown,11406558,Eumetazoa,Euk+Bac
3900,MBD2,KLK10,Unknown,21693597,Eumetazoa,Mammalia
3901,MBD2,MSH2,Unknown,15526354,Eumetazoa,Eukaryota
3902,MBD2,MYOG,Unknown,19949307,Eumetazoa,Eumetazoa
3903,MBD2,NANOG,Repression,23255147,Eumetazoa,
3904,MBD2,POU5F1,Unknown,22867868,Eumetazoa,Mammalia
3905,MCM2,SNF8,Unknown,19819239,Euk_Archaea,Eukaryota
3906,MCM5,STAT1,Unknown,11248027,Euk_Archaea,Vertebrata
3907,MDM2,DNMT3A,Activation,22733537,Eumetazoa,Eukaryota
3908,MDM4,TP53,Unknown,11528400;17499002;17875722;19910468,Eumetazoa,Opisthokonta
3909,MECP2,ABCB1,Unknown,11865062,Vertebrata,Euk+Bac
3910,MECP2,ALOX5,Unknown,19781662,Vertebrata,Euk+Bac
3911,MECP2,CCND1,Repression,15870696,Vertebrata,Eukaryota
3912,MECP2,CDKL5,Unknown,16330482,Vertebrata,Eukaryota
3913,MECP2,DLX5,Unknown,19195802,Vertebrata,Eumetazoa
3914,MECP2,ESR1,Repression,15870696,Vertebrata,Eumetazoa
3915,MECP2,ESR1,Unknown,21655924;23242655,Vertebrata,Eumetazoa
3916,MECP2,GAD1,Repression,19029285,Vertebrata,Cellular_organisms
3917,MECP2,IGFBP3,Repression,17278996,Vertebrata,Vertebrata
3918,MECP2,MGMT,Unknown,15657354,Vertebrata,Cellular_organisms
3919,MECP2,RELN,Repression,19029285,Vertebrata,Opisthokonta
3920,MECP2,TFF1,Repression,15870696,Vertebrata,Mammalia
3921,MED1,AR,Unknown,22102282,Eumetazoa,Vertebrata
3922,MED1,AURKA,Activation,16574658,Eumetazoa,Euk+Bac
3923,MED1,SULT2A1,Activation,19497978,Eumetazoa,Mammalia
3924,MED1,UBE2C,Unknown,21556051,Eumetazoa,Eukaryota
3925,MED1,VDR,Unknown,17229570,Eumetazoa,Eumetazoa
3926,MED15,NCF2,Unknown,20025940,Eumetazoa,Eukaryota
3927,MED23,KISS1,Activation,12543799,Eukaryota,Mammalia
3928,MED23,TXNIP,Unknown,12543799,Eukaryota,Vertebrata
3929,MEF2A,COX6A1,Unknown,18222924,Opisthokonta,Eukaryota
3930,MEF2A,JUN,Activation,12054430,Opisthokonta,Eumetazoa
3931,MEF2A,JUN,Unknown,10403485,Opisthokonta,Eumetazoa
3932,MEF2A,MAPK14,Activation,18073218,Opisthokonta,Eukaryota
3933,MEF2A,MAPK7,Activation,18073218,Opisthokonta,Eukaryota
3934,MEF2A,MEF2A,Unknown,18222924,Opisthokonta,Opisthokonta
3935,MEF2A,MMP10,Activation,19935709,Opisthokonta,Mammalia
3936,MEF2A,NRF1,Activation,18222924,Opisthokonta,Eumetazoa
3937,MEF2A,PPARGC1A,Unknown,18222924,Opisthokonta,Eumetazoa
3938,MEF2A,SLC2A4,Activation,14630949;18198354,Opisthokonta,Euk+Bac
3939,MEF2A,SLC2A4,Unknown,15294043,Opisthokonta,Euk+Bac
3940,MEF2A,SOST,Repression,17696759,Opisthokonta,Eumetazoa
3941,MEF2A,TNNI3,Unknown,10652194,Opisthokonta,Eumetazoa
3942,MEF2B,BCL6,Unknown,23974956,Eukaryota,Vertebrata
3943,MEF2C,CDKL5,Unknown,20513142,Opisthokonta,Eukaryota
3944,MEF2C,CPT1B,Activation,15356291,Opisthokonta,Eukaryota
3945,MEF2C,JUN,Activation,10523670;12054430,Opisthokonta,Eumetazoa
3946,MEF2C,JUN,Repression,10523670,Opisthokonta,Eumetazoa
3947,MEF2C,JUN,Unknown,10849446,Opisthokonta,Eumetazoa
3948,MEF2C,MAPK7,Activation,11158308,Opisthokonta,Eukaryota
3949,MEF2C,MECP2,Unknown,20513142,Opisthokonta,Vertebrata
3950,MEF2C,NR4A1,Repression,18079734,Opisthokonta,Eumetazoa
3951,MEF2C,SOST,Repression,17696759,Opisthokonta,Eumetazoa
3952,MEF2C,VEGFA,Unknown,18450586,Opisthokonta,Vertebrata
3953,MEF2D,ATF3,Activation,17108111,Eukaryota,Eumetazoa
3954,MEF2D,ATM,Unknown,24672010,Eukaryota,Eukaryota
3955,MEF2D,CD14,Activation,12213324,Eukaryota,Mammalia
3956,MEF2D,HDAC7,Unknown,15171250,Eukaryota,Cellular_organisms
3957,MEF2D,JUN,Activation,12054430,Eukaryota,Eumetazoa
3958,MEF2D,SOST,Repression,17696759,Eukaryota,Eumetazoa
3959,MEIS1,AR,Unknown,25158280,Eukaryota,Vertebrata
3960,MEIS1,ITGA9,Unknown,23139255,Eukaryota,Vertebrata
3961,MEIS1,PF4,Activation,12609849;12732210,Eukaryota,Mammalia
3962,MEIS1,SOX3,Unknown,19799567,Eukaryota,Eumetazoa
3963,MEIS2,IL17RB,Unknown,25043012,Eukaryota,Mammalia
3964,MEN1,BRCA1,Unknown,23648481,Eukaryota,Eumetazoa
3965,MEN1,CASP8,Activation,17766243,Eukaryota,Eumetazoa
3966,MEN1,CDKN1B,Activation,10523037,Eukaryota,Eumetazoa
3967,MEN1,CDKN2C,Repression,10523037,Eukaryota,Euk+Bac
3968,MEN1,GAST,Repression,21852362,Eukaryota,Mammalia
3969,MEN1,GATA3,Unknown,20484083,Eukaryota,Vertebrata
3970,MEN1,JUND,Repression,22327296,Eukaryota,Eumetazoa
3971,MEN1,PRL,Unknown,17024155,Eukaryota,Vertebrata
3972,MEN1,RAD51,Unknown,23648481,Eukaryota,Euk_Archaea
3973,MEN1,RAD51AP1,Unknown,23648481,Eukaryota,Eumetazoa
3974,MEN1,TERT,Repression,18754863,Eukaryota,Eukaryota
3975,MITF,ACP5,Activation,11481336;15737031,Eumetazoa,Euk+Bac
3976,MITF,BCL2A1,Repression,23447565,Eumetazoa,Vertebrata
3977,MITF,BEST1,Activation,14982938,Eumetazoa,Eumetazoa
3978,MITF,BEST1,Unknown,20530484,Eumetazoa,Eumetazoa
3979,MITF,BIRC7,Unknown,18451137,Eumetazoa,Vertebrata
3980,MITF,CDK2,Unknown,15607961,Eumetazoa,Eukaryota
3981,MITF,CTSK,Activation,21602817,Eumetazoa,Eukaryota
3982,MITF,DCT,Activation,15892717,Eumetazoa,Eumetazoa
3983,MITF,FOS,Activation,14737107,Eumetazoa,Eumetazoa
3984,MITF,GPNMB,Activation,18983539,Eumetazoa,Vertebrata
3985,MITF,HERC2,Unknown,22234890,Eumetazoa,Eumetazoa
3986,MITF,HIF1A,Activation,22012259,Eumetazoa,Eumetazoa
3987,MITF,HOXB4,Unknown,11085749,Eumetazoa,Eumetazoa
3988,MITF,KCNMA1,Unknown,21072171,Eumetazoa,Eukaryota
3989,MITF,KIT,Activation,19937254,Eumetazoa,Vertebrata
3990,MITF,MC1R,Unknown,12204775,Eumetazoa,
3991,MITF,MET,Unknown,17371876,Eumetazoa,Eumetazoa
3992,MITF,MLANA,Unknown,12819038;14744763,Eumetazoa,Vertebrata
3993,MITF,OCA2,Activation,22234890,Eumetazoa,Cellular_organisms
3994,MITF,PMEL,Unknown,12819038,Eumetazoa,Vertebrata
3995,MITF,PPARGC1A,Activation,23416000,Eumetazoa,Eumetazoa
3996,MITF,PRKCB,Unknown,16411896,Eumetazoa,Eukaryota
3997,MITF,SERPINF1,Activation,22115973,Eumetazoa,Cellular_organisms
3998,MITF,TRAP,Activation,11425859,Eumetazoa,
3999,MITF,TRPM1,Activation,14744763;15577322,Eumetazoa,Opisthokonta
4000,MITF,TRPM1,Unknown,20482673,Eumetazoa,Opisthokonta
4001,MITF,TYR,Activation,10080955;12034359;23872139,Eumetazoa,Eumetazoa
4002,MITF,TYR,Unknown,10587587;12136092;18424413;21910056;22259223;9158138,Eumetazoa,Eumetazoa
4003,MITF,TYRP1,Activation,10080955;22371403;8995290,Eumetazoa,Vertebrata
4004,MITF,TYRP1,Unknown,12136092,Eumetazoa,Vertebrata
4005,MKL1,COL1A1,Activation,22049076,,Opisthokonta
4006,MKL1,SCAI,Unknown,19625774,,Eukaryota
4007,MKL1,SRF,Unknown,14565952,,Eukaryota
4008,MKL1,TAGLN,Activation,14970199,,Eukaryota
4009,MLL2,HOXC6,Unknown,21683083,,Eukaryota
4010,MLL3,HOXC6,Unknown,21683083,,Eukaryota
4011,MLL4,COX1,Unknown,19570036,,
4012,MLLT10,BAX,Repression,15851483,Eumetazoa,Eumetazoa
4013,MLLT10,CDKN1A,Repression,15851483,Eumetazoa,Eumetazoa
4014,MLLT10,MDM2,Repression,15851483,Eumetazoa,Eumetazoa
4015,MLLT3,BAX,Repression,15851483,Vertebrata,Eumetazoa
4016,MLLT3,CDKN1A,Repression,15851483,Vertebrata,Eumetazoa
4017,MLLT3,MDM2,Repression,15851483,Vertebrata,Eumetazoa
4018,MLLT3,SCNN1A,Activation,18528488,Vertebrata,Eumetazoa
4019,MLX,ODC1,Unknown,19960435,Eumetazoa,Cellular_organisms
4020,MLXIPL,TXNIP,Activation,23803610,Eumetazoa,Vertebrata
4021,MSC,CDC25A,Repression,15213307,Eumetazoa,Eukaryota
4022,MSC,CDC6,Repression,15213307,Eumetazoa,Eukaryota
4023,MSC,CTLA4,Activation,19561533,Eumetazoa,Vertebrata
4024,MSC,DKK1,Unknown,19148141,Eumetazoa,Eumetazoa
4025,MSC,FOXP3,Activation,19561533,Eumetazoa,Eumetazoa
4026,MSC,IFNG,Activation,19561533,Eumetazoa,Vertebrata
4027,MSC,IL10,Activation,19561533,Eumetazoa,Vertebrata
4028,MSC,IL2RA,Activation,19561533,Eumetazoa,Vertebrata
4029,MSC,LTA,Repression,15052269,Eumetazoa,Eumetazoa
4030,MSC,MCM7,Repression,15213307,Eumetazoa,Eukaryota
4031,MSC,MMP2,Activation,18279606,Eumetazoa,Eumetazoa
4032,MSX1,CGA,Unknown,18379900,Eumetazoa,Vertebrata
4033,MSX1,DKK1,Repression,22455953,Eumetazoa,Eumetazoa
4034,MSX1,DLK1,Activation,18201699,Eumetazoa,Vertebrata
4035,MSX1,HEY1,Activation,18201699,Eumetazoa,Eumetazoa
4036,MSX1,NOTCH3,Activation,18201699,Eumetazoa,Eukaryota
4037,MSX1,ZHX2,Unknown,22078940,Eumetazoa,Eumetazoa
4038,MSX2,ABCG2,Unknown,21465479,Eumetazoa,Euk+Bac
4039,MSX2,BCL2,Repression,21730974,Eumetazoa,Opisthokonta
4040,MSX2,BGLAP,Repression,10569470,Eumetazoa,Vertebrata
4041,MSX2,CDH2,Repression,21730974,Eumetazoa,Eumetazoa
4042,MSX2,IBSP,Unknown,23485603,Eumetazoa,Vertebrata
4043,MSX2,NKX3-1,Activation,22848398,Eumetazoa,Vertebrata
4044,MSX2,SOD1,Activation,22824755,Eumetazoa,Cellular_organisms
4045,MTA1,ALOX15,Unknown,19198625,Eumetazoa,Euk+Bac
4046,MTA1,ARNTL,Activation,24089055,Eumetazoa,Eumetazoa
4047,MTA1,BCAS3,Activation,16617102,Eumetazoa,Eukaryota
4048,MTA1,BCL2L1,Activation,11948399,Eumetazoa,Eumetazoa
4049,MTA1,BRCA1,Unknown,17922032,Eumetazoa,Eumetazoa
4050,MTA1,CDH1,Repression,18719363;24424621,Eumetazoa,Eumetazoa
4051,MTA1,CDKN2A,Activation,21555589,Eumetazoa,Mammalia
4052,MTA1,EGFR,Activation,11948399,Eumetazoa,Opisthokonta
4053,MTA1,EPHA2,Repression,22184117,Eumetazoa,Vertebrata
4054,MTA1,ESR1,Repression,24413532,Eumetazoa,Eumetazoa
4055,MTA1,ESR1,Unknown,11146623,Eumetazoa,Eumetazoa
4056,MTA1,HDAC1,Unknown,23791785,Eumetazoa,Cellular_organisms
4057,MTA1,ITGB3BP,Unknown,15254226,Eumetazoa,Vertebrata
4058,MTA1,MMP9,Unknown,12431981,Eumetazoa,Vertebrata
4059,MTA1,MNAT1,Unknown,12527756,Eumetazoa,Eukaryota
4060,MTA1,MTA3,Repression,18719363,Eumetazoa,Eumetazoa
4061,MTA1,MYC,Unknown,12431981,Eumetazoa,Eumetazoa
4062,MTA1,NOS2,Activation,20022949,Eumetazoa,Euk+Bac
4063,MTA1,PTEN,Repression,22700976,Eumetazoa,Eukaryota
4064,MTA1,RNF144A,Repression,22184113,Eumetazoa,Eukaryota
4065,MTA1,SMAD7,Repression,22841502,Eumetazoa,Eumetazoa
4066,MTA1,SNAI1,Activation,18719363,Eumetazoa,Eumetazoa
4067,MTA1,SNAI2,Activation,18719363,Eumetazoa,Eumetazoa
4068,MTA1,SUMO2,Activation,21965678,Eumetazoa,Eukaryota
4069,MTA1,TFF1,Unknown,12431981,Eumetazoa,Mammalia
4070,MTA2,CDH1,Repression,20714342,Eumetazoa,Eumetazoa
4071,MTA2,FSHR,Repression,23086931,Eumetazoa,Eumetazoa
4072,MTA3,CGB5,Repression,23510993,Eumetazoa,Eumetazoa
4073,MTA3,SNAI1,Repression,23510993,Eumetazoa,Eumetazoa
4074,MTF1,ACO1,Unknown,16886906,Eumetazoa,Cellular_organisms
4075,MTF1,GCLC,Activation,15378601,Eumetazoa,Eukaryota
4076,MTF1,MCAT,Activation,15378601,Eumetazoa,Euk+Bac
4077,MTF1,PGF,Unknown,19956853,Eumetazoa,Mammalia
4078,MTF1,PRNP,Activation,18990686,Eumetazoa,Vertebrata
4079,MTF1,SNCB,Unknown,21386983,Eumetazoa,Vertebrata
4080,MTF1,SOD1,Activation,15378601,Eumetazoa,Cellular_organisms
4081,MXD1,ODC1,Unknown,19789310,Eumetazoa,Cellular_organisms
4082,MXD1,PTEN,Repression,17998413,Eumetazoa,Eukaryota
4083,MXD1,TERT,Activation,21411498,Eumetazoa,Eukaryota
4084,MXD1,TERT,Repression,21411498,Eumetazoa,Eukaryota
4085,MXD1,TERT,Unknown,19912441,Eumetazoa,Eukaryota
4086,MXD4,ODC1,Unknown,19789310,Opisthokonta,Cellular_organisms
4087,MZF1,PADI1,Activation,17851584,Opisthokonta,Opisthokonta
4088,MXI1,MYC,Repression,8838813,Eumetazoa,Eumetazoa
4089,MXI1,MYCN,Unknown,15382088,Eumetazoa,Vertebrata
4090,MYB,ANPEP,Unknown,10477683,Eukaryota,Cellular_organisms
4091,MYB,BCL2,Activation,11675351,Eukaryota,Opisthokonta
4092,MYB,BCL2,Repression,20659323,Eukaryota,Opisthokonta
4093,MYB,BCL2,Unknown,16088151,Eukaryota,Opisthokonta
4094,MYB,CCNA1,Activation,10590070,Eukaryota,Eukaryota
